,size_x,size_y,boolean_x,float_x,integer_x,string_x,boolean_y,float_y,integer_y,string_y,outputscore
0,2.0,5,1,0,0,0,0,0,0,1,0.0003949162201024592
1,15.0,70,0,0,0,1,0,0,0,1,0.8928750157356262
2,300.0,35,0,0,0,1,0,0,0,1,0.006557703483849764
3,10.0,5,0,0,0,1,0,0,0,1,0.0018508778885006905
4,0.3,1,0,1,0,0,0,0,1,0,0.0009738043881952763
5,0.3,4500,0,1,0,0,0,0,1,0,0.4544467628002167
6,11.0,5,0,0,0,1,0,0,1,0,0.00044845000957138836
7,60.0,2,0,0,0,1,1,0,0,0,0.0008260536706075072
8,500000.0,15,0,0,1,0,0,0,0,1,0.40169578790664673
9,0.11,30,0,1,0,0,0,0,0,1,0.00848365854471922
10,2.0,5,1,0,0,0,0,0,1,0,0.0004670014313887805
11,0.11,5,0,1,0,0,0,0,1,0,0.0020914175547659397
12,40.0,4500,0,0,0,1,0,0,1,0,0.027620824053883553
13,2.0,3,1,0,0,0,0,0,1,0,0.055040694773197174
14,2.0,15,1,0,0,0,0,0,0,1,3.767580710700713e-05
15,2.0,15,1,0,0,0,0,0,0,1,4.979305958840996e-05
16,2.0,4500,1,0,0,0,0,0,1,0,0.026015108451247215
17,70.0,140,0,0,0,1,0,1,0,0,0.024343794211745262
18,300.0,140,0,0,0,1,0,1,0,0,0.009277795441448689
19,50.0,5,0,0,0,1,0,0,0,1,0.40631434321403503
20,15.0,1,0,0,0,1,0,0,1,0,0.00520534161478281
21,60.0,3,0,0,0,1,0,0,1,0,0.00034742680145427585
22,2.0,15,1,0,0,0,0,0,0,1,0.0010707078035920858
23,20.0,2,0,0,0,1,1,0,0,0,0.15763607621192932
24,2.0,20,1,0,0,0,0,0,0,1,0.0008725225343368948
25,11.0,3,0,0,0,1,0,0,1,0,0.10944455116987228
26,0.3,15,0,1,0,0,0,0,0,1,0.026904549449682236
27,2.0,15,1,0,0,0,0,0,0,1,0.0030789566226303577
28,11.0,5,0,0,0,1,0,0,0,1,0.03895862400531769
29,2.0,5,1,0,0,0,0,0,0,1,0.00043061759788542986
30,0.11,15,0,1,0,0,0,0,0,1,0.07976394891738892
31,11.0,35,0,0,0,1,0,0,0,1,0.050403982400894165
32,500000.0,3,0,0,1,0,0,0,1,0,0.010165434330701828
33,5.0,2,0,0,1,0,1,0,0,0,0.12044910341501236
34,2.0,35,1,0,0,0,0,0,0,1,0.006012531463056803
35,20.0,140,0,0,0,1,0,1,0,0,0.028081296011805534
36,70.0,2,0,0,0,1,1,0,0,0,0.012726739048957825
37,10.0,1,0,0,0,1,0,0,1,0,1.519763554824749e-05
38,0.11,2,0,1,0,0,0,0,0,1,0.0009274388430640101
39,300.0,1,0,0,0,1,0,0,1,0,0.0016143443062901497
40,10.0,3,0,0,1,0,0,0,1,0,0.9079445004463196
41,15.0,15,0,0,0,1,0,0,0,1,0.0037915222346782684
42,0.11,5,0,1,0,0,0,0,1,0,0.002132814610376954
43,0.3,100,0,1,0,0,0,0,1,0,3.833859955193475e-05
44,2.0,35,1,0,0,0,0,0,0,1,0.002308513969182968
45,2.0,20,1,0,0,0,0,0,0,1,0.011871201917529106
46,40.0,70,0,0,0,1,0,0,0,1,0.017901862040162086
47,40.0,2,0,0,0,1,1,0,0,0,0.1604824811220169
48,70.0,140,0,0,0,1,0,1,0,0,0.02532556839287281
49,50.0,15,0,0,0,1,0,0,0,1,0.0011879921657964587
50,40.0,310,0,0,0,1,0,1,0,0,0.01464476902037859
51,300.0,5,0,0,0,1,0,0,0,1,0.086711086332798
52,10.0,30,0,0,1,0,0,0,0,1,1.0564383956079837e-05
