,size_x,size_y,boolean_x,float_x,integer_x,string_x,boolean_y,float_y,integer_y,string_y,outputscore
0,2.0,5,1,0,0,0,0,0,0,1,0.000311639771098271
1,15.0,70,0,0,0,1,0,0,0,1,0.9648693799972534
2,300.0,35,0,0,0,1,0,0,0,1,0.0063643790781497955
3,10.0,5,0,0,0,1,0,0,0,1,0.005739292129874229
4,0.3,1,0,1,0,0,0,0,1,0,0.0007417539018206298
5,0.3,4500,0,1,0,0,0,0,1,0,0.358023077249527
6,11.0,5,0,0,0,1,0,0,1,0,0.00011670815001707524
7,60.0,2,0,0,0,1,1,0,0,0,0.0009153058636002243
8,500000.0,15,0,0,1,0,0,0,0,1,0.21205249428749084
9,0.11,30,0,1,0,0,0,0,0,1,0.0117520522326231
10,2.0,5,1,0,0,0,0,0,1,0,0.0007820398896001279
11,0.11,5,0,1,0,0,0,0,1,0,0.0018655386520549655
12,40.0,4500,0,0,0,1,0,0,1,0,0.011242700740695
13,2.0,3,1,0,0,0,0,0,1,0,0.03784260153770447
14,2.0,15,1,0,0,0,0,0,0,1,0.000116448245535139
15,2.0,15,1,0,0,0,0,0,0,1,0.0001519482466392219
16,2.0,4500,1,0,0,0,0,0,1,0,0.019528070464730263
17,70.0,140,0,0,0,1,0,1,0,0,0.022206028923392296
18,300.0,140,0,0,0,1,0,1,0,0,0.003778039710596204
19,50.0,5,0,0,0,1,0,0,0,1,0.47685396671295166
20,15.0,1,0,0,0,1,0,0,1,0,0.00769283389672637
21,60.0,3,0,0,0,1,0,0,1,0,0.0009309155284427106
22,2.0,15,1,0,0,0,0,0,0,1,0.0007504412205889821
23,20.0,2,0,0,0,1,1,0,0,0,0.06987136602401733
24,2.0,20,1,0,0,0,0,0,0,1,0.00070192851126194
25,11.0,3,0,0,0,1,0,0,1,0,0.1308647245168686
26,0.3,15,0,1,0,0,0,0,0,1,0.007749488111585379
27,2.0,15,1,0,0,0,0,0,0,1,0.0015695668989792466
28,11.0,5,0,0,0,1,0,0,0,1,0.003600040217861533
29,2.0,5,1,0,0,0,0,0,0,1,0.0002646379289217293
30,0.11,15,0,1,0,0,0,0,0,1,0.10454002022743225
31,11.0,35,0,0,0,1,0,0,0,1,0.12272829562425613
32,500000.0,3,0,0,1,0,0,0,1,0,0.010668388567864895
33,5.0,2,0,0,1,0,1,0,0,0,0.11185266077518463
34,2.0,35,1,0,0,0,0,0,0,1,0.011799941770732403
35,20.0,140,0,0,0,1,0,1,0,0,0.016074366867542267
36,70.0,2,0,0,0,1,1,0,0,0,0.026443298906087875
37,10.0,1,0,0,0,1,0,0,1,0,2.658415360201616e-05
38,0.11,2,0,1,0,0,0,0,0,1,0.0005758883780799806
39,300.0,1,0,0,0,1,0,0,1,0,0.00367867317982018
40,10.0,3,0,0,1,0,0,0,1,0,0.8619097471237183
41,15.0,15,0,0,0,1,0,0,0,1,0.0036503542214632034
42,0.11,5,0,1,0,0,0,0,1,0,0.0019340991275385022
43,0.3,100,0,1,0,0,0,0,1,0,2.9425864340737462e-05
44,2.0,35,1,0,0,0,0,0,0,1,0.0027768921572715044
45,2.0,20,1,0,0,0,0,0,0,1,0.0202825665473938
46,40.0,70,0,0,0,1,0,0,0,1,0.024328067898750305
47,40.0,2,0,0,0,1,1,0,0,0,0.2038993090391159
48,70.0,140,0,0,0,1,0,1,0,0,0.02178097888827324
49,50.0,15,0,0,0,1,0,0,0,1,0.0012396406382322311
50,40.0,310,0,0,0,1,0,1,0,0,0.013439737260341644
51,300.0,5,0,0,0,1,0,0,0,1,0.09304995834827423
52,10.0,30,0,0,1,0,0,0,0,1,8.069250725384336e-06
53,2.0,5,1,0,0,0,0,0,0,1,0.00034727444290183485
54,40.0,60,0,0,0,1,0,0,0,1,0.00016953065642155707
55,0.11,15,0,1,0,0,0,0,0,1,0.10508376359939575
56,10.0,15,0,0,0,1,0,0,0,1,0.16687946021556854
57,0.3,60,0,1,0,0,0,0,0,1,0.010977981612086296
58,0.3,100,0,1,0,0,0,0,1,0,2.9877184715587646e-05
59,2.0,140,1,0,0,0,0,1,0,0,0.0008636098937131464
60,10.0,2,0,0,1,0,1,0,0,0,0.12062520533800125
61,2.0,2,1,0,0,0,1,0,0,0,0.010815519839525223
62,2.0,1,1,0,0,0,0,0,1,0,0.0005416139611043036
63,2.0,4500,1,0,0,0,0,0,1,0,0.008324354887008667
64,2.0,60,1,0,0,0,0,0,0,1,0.0018808729946613312
65,2.0,100,1,0,0,0,0,0,1,0,0.0001156431098934263
66,11.0,5,0,0,0,1,0,0,0,1,0.000825946219265461
67,10.0,1,0,0,1,0,0,0,1,0,0.9965884685516357
68,2.0,600,1,0,0,0,0,0,0,1,0.0005366637487895787
69,70.0,3,0,0,0,1,0,0,1,0,0.025974102318286896
70,11.0,4500,0,0,0,1,0,0,1,0,0.004303564317524433
71,2.0,15,1,0,0,0,0,0,0,1,0.0007452135905623436
72,50.0,15,0,0,0,1,0,0,0,1,0.021243248134851456
73,11.0,2,0,0,0,1,1,0,0,0,0.10444672405719757
74,2.0,3,1,0,0,0,0,0,0,1,1.7172122170450166e-05
75,10.0,2,0,0,1,0,0,0,0,1,0.0010873160790652037
76,2.0,4200000,1,0,0,0,0,0,1,0,0.0004908594419248402
77,2.0,3,1,0,0,0,0,0,1,0,0.057047247886657715
78,300.0,600,0,0,0,1,0,0,0,1,0.14066042006015778
79,300.0,7,0,0,0,1,0,0,0,1,0.00018445942259859294
80,70.0,100,0,0,0,1,0,0,1,0,0.0002381737867835909
81,10.0,1,0,0,1,0,0,0,1,0,0.9915483593940735
82,10.0,5,0,0,0,1,0,0,0,1,0.04273892194032669
83,30.0,50,0,0,0,1,0,0,0,1,0.004215031396597624
84,5.0,30,0,0,1,0,0,0,0,1,0.0002856230130419135
