,size_x,size_y,boolean_x,float_x,integer_x,string_x,boolean_y,float_y,integer_y,string_y,outputscore
0,0.11,5,0,1,0,0,0,0,0,1,0.02055227942764759
1,10.0,3,0,0,1,0,0,0,0,1,8.426383283222094e-05
2,0.3,4500,0,1,0,0,0,0,1,0,0.36496445536613464
3,2.0,310,1,0,0,0,0,1,0,0,0.00807015597820282
4,20.0,310,0,0,0,1,0,1,0,0,0.017142480239272118
5,50.0,3,0,0,0,1,0,0,0,1,0.0006552814156748354
6,2.0,3,1,0,0,0,0,0,1,0,0.038156744092702866
7,2.0,15,1,0,0,0,0,0,0,1,3.483847831375897e-05
8,10.0,15,0,0,1,0,0,0,0,1,9.42366477829637e-06
9,5.0,15,0,0,1,0,0,0,0,1,0.0003141550987493247
10,0.11,600,0,1,0,0,0,0,0,1,0.03313817083835602
11,70.0,60,0,0,0,1,0,0,0,1,0.0029781272169202566
12,2.0,70,1,0,0,0,0,0,0,1,0.001834910362958908
13,500000.0,100,0,0,1,0,0,0,1,0,1.628500467631966e-05
14,30.0,5,0,0,0,1,0,0,1,0,1.566797777741158e-06
15,50.0,3,0,0,0,1,0,0,0,1,0.0006793257780373096
16,60.0,35,0,0,0,1,0,0,0,1,0.010986548848450184
17,500000.0,5,0,0,1,0,0,0,1,0,0.0040420955047011375
18,70.0,3,0,0,0,1,0,0,0,1,0.03167036175727844
19,70.0,5,0,0,0,1,0,0,0,1,0.9728646278381348
20,5.0,3,0,0,1,0,0,0,0,1,7.53552740206942e-05
21,2.0,4200000,1,0,0,0,0,0,1,0,0.009993944317102432
22,70.0,70,0,0,0,1,0,0,0,1,0.005624443292617798
23,20.0,4500,0,0,0,1,0,0,1,0,0.02179182693362236
24,2.0,7,1,0,0,0,0,0,0,1,2.0088900782866403e-05
25,2.0,310,1,0,0,0,0,1,0,0,0.004951064940541983
26,60.0,2,0,0,0,1,1,0,0,0,0.00017057113291230053
27,2.0,4500,1,0,0,0,0,0,1,0,0.008107726462185383
28,2.0,30,1,0,0,0,0,0,0,1,0.04247560724616051
29,0.3,30,0,1,0,0,0,0,0,1,4.3654781620716676e-05
30,60.0,4200000,0,0,0,1,0,0,1,0,0.002251145662739873
31,2.0,5,1,0,0,0,0,0,1,0,0.001974229933694005
32,40.0,3,0,0,0,1,0,0,0,1,9.642617806093767e-05
33,2.0,100,1,0,0,0,0,0,1,0,0.0001156431098934263
34,2.0,1,1,0,0,0,0,0,1,0,0.0029357275925576687
35,2.0,5,1,0,0,0,0,0,0,1,0.002624958986416459
36,40.0,15,0,0,0,1,0,0,0,1,0.0006099830497987568
37,10.0,3,0,0,1,0,0,0,0,1,9.011344809550792e-05
38,300.0,4500,0,0,0,1,0,0,1,0,0.03429465740919113
39,10.0,15,0,0,1,0,0,0,0,1,8.088713002507575e-06
40,0.3,15,0,1,0,0,0,0,0,1,7.144094706745818e-05
41,20.0,140,0,0,0,1,0,1,0,0,0.016560178250074387
42,2.0,100,1,0,0,0,0,0,1,0,4.8761012294562533e-05
43,2.0,2,1,0,0,0,1,0,0,0,0.9435343146324158
44,2.0,15,1,0,0,0,0,0,0,1,7.999740046216175e-05
45,5.0,5,0,0,1,0,0,0,0,1,0.0002866951981559396
46,0.3,50,0,1,0,0,0,0,0,1,0.002667300635948777
47,0.11,35,0,1,0,0,0,0,0,1,0.013482613489031792
48,40.0,20,0,0,0,1,0,0,0,1,0.04331471398472786
49,5.0,100,0,0,1,0,0,0,1,0,3.5047109122388065e-05
50,2.0,7,1,0,0,0,0,0,0,1,3.6450925108511e-05
