primary key_x,foreign key_x,size_x,primary key_y,foreign key_y,size_y,YYYY_x,array_x,boolean_x,float_x,integer_x,string_x,array_y,boolean_y,float_y,integer_y,string_y,timestamp_y,outputscore
0,0,15,1.0,0.0,6.0,0,1,0,0,0,0,0,0,0,1,0,0,0.006155532319098711
0,0,40,0.0,1.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.07954952120780945
0,0,40,0.0,0.0,5.0,0,0,0,0,0,1,0,0,1,0,0,0,8.148457709467039e-05
1,1,100,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,0.00040836865082383156
1,0,10,1.0,0.0,4600.0,0,0,0,0,0,1,0,0,0,1,0,0,0.005140381865203381
0,0,30,1.0,0.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.05668514966964722
1,0,50,1.0,0.0,4600.0,0,0,0,0,1,0,0,0,0,1,0,0,5.354915629141033e-05
0,0,2,0.0,0.0,13.0,0,0,1,0,0,0,0,0,0,0,0,1,4.824680581805296e-05
0,0,15,0.0,0.0,40.0,0,1,0,0,0,0,0,0,0,0,1,0,0.7149423956871033
1,0,50,0.0,0.0,40.0,0,0,0,0,1,0,0,0,0,0,1,0,8.832456660456955e-05
0,0,50,0.0,0.0,7.0,0,0,0,0,0,1,0,0,1,0,0,0,8.131831418722868e-05
0,0,20,1.0,0.0,4600.0,0,1,0,0,0,0,0,0,0,1,0,0,0.00014132588694337755
0,0,13,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0.004487387370318174
1,1,100,,,,0,0,0,0,0,1,0,0,0,0,0,0,0.0010857695015147328
1,0,10,1.0,0.0,20.0,0,0,0,0,0,1,0,0,0,1,0,0,0.042641766369342804
1,0,50,0.0,0.0,13.0,0,0,0,0,1,0,0,0,0,0,0,1,5.563888043980114e-05
1,0,10,0.0,0.0,60.0,0,0,0,0,0,1,0,0,0,1,0,0,3.757641388801858e-05
0,0,10,1.0,0.0,20.0,0,1,0,0,0,0,0,0,0,1,0,0,0.002890771022066474
0,0,15,0.0,1.0,110.0,0,1,0,0,0,0,0,0,0,1,0,0,6.44761385046877e-05
0,0,10,,,,0,1,0,0,0,0,0,0,0,0,0,0,0.0002068155154120177
0,0,15,0.0,0.0,13.0,0,1,0,0,0,0,0,0,0,0,0,1,0.0009291056194342673
0,1,10,0.0,0.0,3.0,0,0,0,0,0,1,1,0,0,0,0,0,2.5813757019932382e-05
0,0,40,0.0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,1,0,0.03249913826584816
0,0,100,,,,0,0,0,0,1,0,0,0,0,0,0,0,4.381527105579153e-05
1,0,10,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,1.8414615624351427e-05
0,0,50,1.0,0.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.004954678937792778
0,0,20,0.0,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0.0031256908550858498
0,0,15,0.0,0.0,11.0,0,0,0,0,1,0,0,0,0,0,1,0,4.547772550722584e-05
0,0,30,0.0,1.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.000532419013325125
0,0,30,0.0,1.0,200.0,0,0,0,0,0,1,0,0,0,1,0,0,0.0002186336205340922
1,0,10,0.0,0.0,5.0,0,0,0,0,0,1,0,0,0,0,1,0,0.0001456928439438343
0,0,30,,,,0,0,0,0,0,1,0,0,0,0,0,0,2.2230744434637018e-05
0,0,10,,,,0,1,0,0,0,0,0,0,0,0,0,0,0.0017045496497303247
0,0,40,1.0,0.0,650.0,0,0,0,0,0,1,0,0,0,1,0,0,0.001767414272762835
0,0,30,0.0,0.0,30.0,0,0,0,0,0,1,0,0,0,0,1,0,1.432882527296897e-05
0,0,20,0.0,1.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0.00010205938451690599
0,0,20,0.0,1.0,110.0,0,1,0,0,0,0,0,0,0,1,0,0,0.00036162586184218526
0,0,30,0.0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,1,0,3.092110273428261e-05
1,0,30,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,8.089222319540568e-06
0,0,13,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,1,0,2.0477045836742036e-05
0,0,30,0.0,0.0,35.0,0,0,0,0,0,1,0,0,0,0,1,0,5.55282567802351e-05
0,0,100,1.0,0.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.11785875260829926
0,0,10,0.0,0.0,40.0,0,1,0,0,0,0,0,0,0,0,1,0,3.053456384805031e-05
0,0,20,0.0,0.0,13.0,0,1,0,0,0,0,0,0,0,0,0,1,0.00015893524687271565
0,0,13,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,1,0,6.533815758302808e-05
0,0,2,0.0,0.0,150.0,0,0,1,0,0,0,0,0,0,0,1,0,0.004398765508085489
0,0,15,0.0,1.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,8.676526704221033e-06
0,0,100,1.0,0.0,600.0,0,0,0,0,0,1,0,0,0,1,0,0,0.0001412489655194804
0,0,40,0.0,0.0,60.0,0,0,0,0,0,1,0,0,0,1,0,0,0.0004674875526688993
0,0,10,0.0,0.0,13.0,0,1,0,0,0,0,0,0,0,0,0,1,0.00028786310576833785
1,0,10,0.0,0.0,11.0,0,0,0,0,0,1,0,0,0,0,1,0,0.00044977222569286823
0,0,10,0.0,0.0,30.0,0,0,0,1,0,0,0,0,0,0,1,0,0.0008543565636500716
0,0,2,0.0,0.0,15.0,0,0,1,0,0,0,0,0,0,0,1,0,0.010931887663900852
0,0,13,1.0,0.0,6.0,1,0,0,0,0,0,0,0,0,1,0,0,0.0009422061266377568
1,1,30,0.0,0.0,40.0,0,0,0,0,0,1,0,0,0,0,1,0,0.09212107956409454
0,0,13,0.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,1,0,8.861561946105212e-05
0,0,100,0.0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,1,0,0.0013789146905764937
0,1,10,0.0,0.0,35.0,0,0,0,0,0,1,0,0,0,0,1,0,7.587249001517193e-06
0,0,50,,,,0,0,0,0,0,1,0,0,0,0,0,0,3.088343873969279e-05
0,0,100,0.0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,1,0,0.00042881991248577833
0,0,20,0.0,0.0,60.0,0,1,0,0,0,0,0,0,0,1,0,0,0.00014230722445063293
0,0,30,0.0,1.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0.0001814404095057398
0,0,20,0.0,0.0,15.0,0,1,0,0,0,0,0,0,0,0,1,0,0.00011828645074274391
0,0,30,0.0,1.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0.0002250268153147772
0,0,20,0.0,0.0,30.0,0,0,0,0,0,1,0,0,1,0,0,0,0.00039835795178078115
0,0,13,0.0,0.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0.2579466998577118
1,1,30,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,6.28305715508759e-05
1,0,10,0.0,1.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0.0054110377095639706
0,0,13,0.0,1.0,610.0,1,0,0,0,0,0,0,0,0,1,0,0,9.789492651179899e-06
0,0,50,0.0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,1,0,1.7704191122902557e-05
0,0,100,0.0,1.0,600.0,0,0,0,0,0,1,0,0,0,1,0,0,9.551914990879595e-05
0,0,10,0.0,0.0,150.0,0,1,0,0,0,0,0,0,0,0,1,0,0.04253625124692917
0,0,10,0.0,0.0,30.0,0,1,0,0,0,0,0,0,1,0,0,0,0.00022015144350007176
0,0,40,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,0.00015212105063255876
0,1,10,0.0,1.0,110.0,0,0,0,0,0,1,0,0,0,1,0,0,9.065921403816901e-06
0,0,100,0.0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,1,0,0.40677323937416077
1,1,30,0.0,1.0,610.0,0,0,0,0,0,1,0,0,0,1,0,0,0.003841954283416271
0,0,100,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,0.0003078275767620653
1,1,100,1.0,0.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.9916529059410095
0,0,100,1.0,0.0,300.0,0,0,0,0,0,1,0,0,0,1,0,0,0.22880390286445618
1,1,15,0.0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,1,0,0.0010083065135404468
0,0,100,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,5.729168333346024e-05
0,0,10,0.0,0.0,60.0,0,1,0,0,0,0,0,0,0,1,0,0,0.0011661396129056811
0,0,50,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,8.894184247765224e-06
0,0,30,0.0,0.0,3.0,0,0,0,0,0,1,1,0,0,0,0,0,0.00047887436812743545
0,0,2,0.0,0.0,200.0,0,0,1,0,0,0,0,0,1,0,0,0,0.004562164191156626
0,0,30,0.0,0.0,5.0,0,0,0,0,0,1,0,0,1,0,0,0,0.005317100323736668
0,0,100,1.0,0.0,600.0,0,0,0,0,0,1,0,0,0,1,0,0,2.444164056214504e-05
0,0,15,0.0,0.0,15.0,0,0,0,0,1,0,0,0,0,0,1,0,0.003814142430201173
1,0,30,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,0.00020124463480897248
0,0,40,,,,0,0,0,0,0,1,0,0,0,0,0,0,0.0009019291610457003
0,0,70,0.0,0.0,150.0,0,0,0,0,0,1,0,0,0,0,1,0,0.009947609156370163
0,0,40,1.0,0.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.16599872708320618
0,0,1000000,0.0,0.0,35.0,0,0,0,0,1,0,0,0,0,0,1,0,0.0003301067918073386
0,0,1000000,0.0,0.0,13.0,0,0,0,0,1,0,0,0,0,0,0,1,0.00019591310410760343
1,0,10,0.0,0.0,150.0,0,0,0,0,0,1,0,0,0,0,1,0,0.10449445247650146
0,0,13,0.0,0.0,35.0,1,0,0,0,0,0,0,0,0,0,1,0,7.67885212553665e-05
0,0,10,0.0,0.0,13.0,0,1,0,0,0,0,0,0,0,0,0,1,0.0004350850358605385
0,0,10,0.0,0.0,35.0,0,1,0,0,0,0,0,0,0,0,1,0,0.00011436510976636782
0,0,1000000,0.0,0.0,13.0,0,0,0,0,1,0,0,0,0,0,0,1,0.00022920033370610327
0,0,40,0.0,1.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.09770669043064117
0,0,100,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0.00046876134001649916
0,0,13,0.0,0.0,13.0,1,0,0,0,0,0,0,0,0,0,0,1,0.0002304504596395418
1,0,30,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,0.00024142491747625172
0,0,15,0.0,0.0,13.0,0,1,0,0,0,0,0,0,0,0,0,1,0.0002380094229010865
