primary key_x,foreign key_x,size_x,primary key_y,foreign key_y,size_y,YYYY_x,array_x,boolean_x,float_x,integer_x,string_x,array_y,boolean_y,float_y,integer_y,string_y,timestamp_y,outputscore
0,0,15,1.0,0.0,6.0,0,1,0,0,0,0,0,0,0,1,0,0,0.0034323674626648426
0,0,40,0.0,1.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.055377423763275146
0,0,40,0.0,0.0,5.0,0,0,0,0,0,1,0,0,1,0,0,0,4.161157994531095e-05
1,1,100,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,0.00011541265121195465
1,0,10,1.0,0.0,4600.0,0,0,0,0,0,1,0,0,0,1,0,0,0.004556221887469292
0,0,30,1.0,0.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.04145471751689911
1,0,50,1.0,0.0,4600.0,0,0,0,0,1,0,0,0,0,1,0,0,3.982280395575799e-05
0,0,2,0.0,0.0,13.0,0,0,1,0,0,0,0,0,0,0,0,1,0.00017533282516524196
0,0,15,0.0,0.0,40.0,0,1,0,0,0,0,0,0,0,0,1,0,0.2898796796798706
1,0,50,0.0,0.0,40.0,0,0,0,0,1,0,0,0,0,0,1,0,9.82893197942758e-06
0,0,50,0.0,0.0,7.0,0,0,0,0,0,1,0,0,1,0,0,0,6.822532304795459e-05
0,0,20,1.0,0.0,4600.0,0,1,0,0,0,0,0,0,0,1,0,0,0.0009424036252312362
0,0,13,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0.004076077602803707
1,1,100,,,,0,0,0,0,0,1,0,0,0,0,0,0,0.0014267408987507224
1,0,10,1.0,0.0,20.0,0,0,0,0,0,1,0,0,0,1,0,0,0.10088726878166199
1,0,50,0.0,0.0,13.0,0,0,0,0,1,0,0,0,0,0,0,1,5.014017460780451e-06
1,0,10,0.0,0.0,60.0,0,0,0,0,0,1,0,0,0,1,0,0,2.1498453861568123e-05
0,0,10,1.0,0.0,20.0,0,1,0,0,0,0,0,0,0,1,0,0,0.013807098381221294
0,0,15,0.0,1.0,110.0,0,1,0,0,0,0,0,0,0,1,0,0,3.621379437390715e-05
0,0,10,,,,0,1,0,0,0,0,0,0,0,0,0,0,0.00023538571258541197
0,0,15,0.0,0.0,13.0,0,1,0,0,0,0,0,0,0,0,0,1,0.0008798291673883796
0,1,10,0.0,0.0,3.0,0,0,0,0,0,1,1,0,0,0,0,0,2.0468669390538707e-05
0,0,40,0.0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,1,0,0.010608778335154057
0,0,100,,,,0,0,0,0,1,0,0,0,0,0,0,0,5.159106876817532e-05
1,0,10,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,1.3926957763032988e-05
0,0,50,1.0,0.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.0022016556467860937
0,0,20,0.0,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0.001505937078036368
0,0,15,0.0,0.0,11.0,0,0,0,0,1,0,0,0,0,0,1,0,7.922804797999561e-05
0,0,30,0.0,1.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.0002857976360246539
0,0,30,0.0,1.0,200.0,0,0,0,0,0,1,0,0,0,1,0,0,0.00014976300008129328
1,0,10,0.0,0.0,5.0,0,0,0,0,0,1,0,0,0,0,1,0,7.849535177228972e-05
0,0,30,,,,0,0,0,0,0,1,0,0,0,0,0,0,1.1120822819066234e-05
0,0,10,,,,0,1,0,0,0,0,0,0,0,0,0,0,0.00128297065384686
0,0,40,1.0,0.0,650.0,0,0,0,0,0,1,0,0,0,1,0,0,0.0009135189466178417
0,0,30,0.0,0.0,30.0,0,0,0,0,0,1,0,0,0,0,1,0,2.488246764187352e-06
0,0,20,0.0,1.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,3.497649231576361e-05
0,0,20,0.0,1.0,110.0,0,1,0,0,0,0,0,0,0,1,0,0,0.00017502083210274577
0,0,30,0.0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,1,0,1.4405744877876714e-05
1,0,30,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,1.2584450814756565e-06
0,0,13,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,1,0,1.6260020856861956e-05
0,0,30,0.0,0.0,35.0,0,0,0,0,0,1,0,0,0,0,1,0,1.5999328752513975e-05
0,0,100,1.0,0.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.06826150417327881
