primary key_x,foreign key_x,size_x,primary key_y,foreign key_y,size_y,YYYY_x,array_x,boolean_x,float_x,integer_x,string_x,array_y,boolean_y,float_y,integer_y,string_y,timestamp_y,outputscore
0,0,15,1.0,0.0,6.0,0,1,0,0,0,0,0,0,0,1,0,0,0.015977516770362854
0,0,40,0.0,1.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.02467983402311802
0,0,40,0.0,0.0,5.0,0,0,0,0,0,1,0,0,1,0,0,0,9.224854875355959e-05
1,1,100,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,0.0011219687294214964
1,0,10,1.0,0.0,4600.0,0,0,0,0,0,1,0,0,0,1,0,0,0.0077764359302818775
0,0,30,1.0,0.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.060965798795223236
1,0,50,1.0,0.0,4600.0,0,0,0,0,1,0,0,0,0,1,0,0,2.3204685930977575e-05
0,0,2,0.0,0.0,13.0,0,0,1,0,0,0,0,0,0,0,0,1,1.1769413504225668e-05
0,0,15,0.0,0.0,40.0,0,1,0,0,0,0,0,0,0,0,1,0,0.45151740312576294
1,0,50,0.0,0.0,40.0,0,0,0,0,1,0,0,0,0,0,1,0,4.503308446146548e-05
0,0,50,0.0,0.0,7.0,0,0,0,0,0,1,0,0,1,0,0,0,8.182170859072357e-06
0,0,20,1.0,0.0,4600.0,0,1,0,0,0,0,0,0,0,1,0,0,0.00040264640119858086
0,0,13,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0.0032507821451872587
1,1,100,,,,0,0,0,0,0,1,0,0,0,0,0,0,0.0001832564448704943
1,0,10,1.0,0.0,20.0,0,0,0,0,0,1,0,0,0,1,0,0,0.00784690398722887
1,0,50,0.0,0.0,13.0,0,0,0,0,1,0,0,0,0,0,0,1,8.068043371167732e-07
1,0,10,0.0,0.0,60.0,0,0,0,0,0,1,0,0,0,1,0,0,4.011491910205223e-05
0,0,10,1.0,0.0,20.0,0,1,0,0,0,0,0,0,0,1,0,0,0.008451179601252079
0,0,15,0.0,1.0,110.0,0,1,0,0,0,0,0,0,0,1,0,0,5.095271990285255e-05
0,0,10,,,,0,1,0,0,0,0,0,0,0,0,0,0,0.00012465336476452649
0,0,15,0.0,0.0,13.0,0,1,0,0,0,0,0,0,0,0,0,1,0.000602798885665834
0,1,10,0.0,0.0,3.0,0,0,0,0,0,1,1,0,0,0,0,0,1.0556447705312166e-05
0,0,40,0.0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,1,0,0.016011137515306473
0,0,100,,,,0,0,0,0,1,0,0,0,0,0,0,0,6.721626846228901e-07
1,0,10,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,4.053437351103639e-06
0,0,50,1.0,0.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.002059356775134802
0,0,20,0.0,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0.0434747152030468
0,0,15,0.0,0.0,11.0,0,0,0,0,1,0,0,0,0,0,1,0,6.581062280019978e-06
0,0,30,0.0,1.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.0003552443231455982
0,0,30,0.0,1.0,200.0,0,0,0,0,0,1,0,0,0,1,0,0,0.00647386908531189
1,0,10,0.0,0.0,5.0,0,0,0,0,0,1,0,0,0,0,1,0,2.077228964481037e-05
0,0,30,,,,0,0,0,0,0,1,0,0,0,0,0,0,2.4418891371169593e-06
0,0,10,,,,0,1,0,0,0,0,0,0,0,0,0,0,0.0010010808473452926
0,0,40,1.0,0.0,650.0,0,0,0,0,0,1,0,0,0,1,0,0,0.0003597660979721695
0,0,30,0.0,0.0,30.0,0,0,0,0,0,1,0,0,0,0,1,0,1.0585395102680195e-06
