,size_x,size_y,boolean_x,float_x,integer_x,string_x,boolean_y,float_y,integer_y,string_y,outputscore
0,60.0,15,0,0,0,1,0,0,0,1,0.08804823458194733
1,60.0,100,0,0,0,1,0,0,1,0,0.06946223974227905
2,60.0,100,0,0,0,1,0,0,1,0,0.06644345819950104
3,60.0,15,0,0,0,1,0,0,0,1,0.0750289261341095
4,60.0,5,0,0,0,1,0,0,1,0,0.0006079356535337865
5,60.0,5,0,0,0,1,0,0,1,0,0.000627462170086801
6,60.0,5,0,0,0,1,0,0,1,0,0.0005482375272549689
7,60.0,5,0,0,0,1,0,0,1,0,0.0005707697127945721
8,60.0,4500,0,0,0,1,0,0,1,0,0.02910306304693222
9,60.0,4500,0,0,0,1,0,0,1,0,0.028595447540283203
10,60.0,20,0,0,0,1,0,0,0,1,0.018860166892409325
11,60.0,1,0,0,0,1,0,0,1,0,0.0007326010963879526
12,60.0,1,0,0,0,1,0,0,1,0,0.0007293917587958276
13,60.0,2,0,0,0,1,1,0,0,0,0.02919517457485199
14,60.0,35,0,0,0,1,0,0,0,1,0.029868345707654953
15,60.0,15,0,0,0,1,0,0,0,1,0.0050974744372069836
16,60.0,70,0,0,0,1,0,0,0,1,0.015187065117061138
17,60.0,2,0,0,0,1,0,0,0,1,0.01326721254736185
18,60.0,50,0,0,0,1,0,0,0,1,0.007467984687536955
19,60.0,5,0,0,0,1,0,0,0,1,0.023684345185756683
20,60.0,5,0,0,0,1,0,0,0,1,0.021585293114185333
21,60.0,3,0,0,0,1,0,0,1,0,0.01951637677848339
22,60.0,3,0,0,0,1,0,0,1,0,0.019784629344940186
23,60.0,30,0,0,0,1,0,0,0,1,0.023998843505978584
24,60.0,15,0,0,0,1,0,0,0,1,0.013674716465175152
25,60.0,600,0,0,0,1,0,0,0,1,0.03124164044857025
26,60.0,4200000,0,0,0,1,0,0,1,0,0.022582469508051872
27,60.0,15,0,0,0,1,0,0,0,1,0.029737018048763275
28,60.0,60,0,0,0,1,0,0,0,1,0.01689887046813965
29,60.0,5,0,0,0,1,0,0,0,1,0.045109182596206665
30,60.0,5,0,0,0,1,0,0,0,1,0.0419449508190155
31,60.0,1,0,0,0,1,0,0,1,0,0.0008390560979023576
32,60.0,1,0,0,0,1,0,0,1,0,0.0008538154070265591
33,60.0,140,0,0,0,1,0,1,0,0,0.020703401416540146
34,60.0,140,0,0,0,1,0,1,0,0,0.0209751445800066
35,60.0,310,0,0,0,1,0,1,0,0,0.019486885517835617
36,60.0,310,0,0,0,1,0,1,0,0,0.01962272822856903
37,60.0,2,0,0,0,1,1,0,0,0,0.0037159016355872154
38,60.0,11,0,0,0,1,0,0,0,1,0.05347175523638725
39,60.0,2,0,0,0,1,1,0,0,0,0.022874977439641953
40,60.0,3,0,0,0,1,0,0,0,1,0.4407888948917389
41,60.0,3,0,0,0,1,0,0,0,1,0.42037639021873474
42,60.0,60,0,0,0,1,0,0,0,1,0.7076503038406372
43,60.0,15,0,0,0,1,0,0,0,1,0.08804823458194733
44,60.0,100,0,0,0,1,0,0,1,0,0.06946223974227905
45,60.0,100,0,0,0,1,0,0,1,0,0.06644345819950104
46,60.0,15,0,0,0,1,0,0,0,1,0.0750289261341095
47,60.0,30,0,0,0,1,0,0,0,1,0.16869960725307465
48,60.0,7,0,0,0,1,0,0,0,1,0.4288639426231384
49,2.0,15,1,0,0,0,0,0,0,1,0.0013078892370685935
50,2.0,100,1,0,0,0,0,0,1,0,0.0007557605858892202
51,2.0,100,1,0,0,0,0,0,1,0,0.0006867556367069483
52,2.0,15,1,0,0,0,0,0,0,1,0.0011622293386608362
53,2.0,5,1,0,0,0,0,0,1,0,0.0017042842227965593
54,2.0,5,1,0,0,0,0,0,1,0,0.0017110613407567143
55,2.0,5,1,0,0,0,0,0,1,0,0.0020101480185985565
56,2.0,5,1,0,0,0,0,0,1,0,0.0019941404461860657
57,2.0,4500,1,0,0,0,0,0,1,0,0.02799215540289879
58,2.0,4500,1,0,0,0,0,0,1,0,0.027590207755565643
59,2.0,20,1,0,0,0,0,0,0,1,0.052027639001607895
60,2.0,1,1,0,0,0,0,0,1,0,0.0025370893999934196
61,2.0,1,1,0,0,0,0,0,1,0,0.002417416777461767
62,2.0,2,1,0,0,0,1,0,0,0,0.7915904521942139
63,2.0,35,1,0,0,0,0,0,0,1,0.019107917323708534
64,2.0,15,1,0,0,0,0,0,0,1,0.007155390456318855
65,2.0,70,1,0,0,0,0,0,0,1,0.01520815584808588
66,2.0,2,1,0,0,0,0,0,0,1,0.01727961376309395
67,2.0,50,1,0,0,0,0,0,0,1,0.01273405086249113
68,2.0,5,1,0,0,0,0,0,0,1,0.005078101996332407
69,2.0,5,1,0,0,0,0,0,0,1,0.004716276191174984
70,2.0,3,1,0,0,0,0,0,1,0,0.0789206326007843
71,2.0,3,1,0,0,0,0,0,1,0,0.07788622379302979
72,2.0,30,1,0,0,0,0,0,0,1,0.03951213136315346
73,2.0,15,1,0,0,0,0,0,0,1,0.009761993773281574
74,2.0,600,1,0,0,0,0,0,0,1,0.022140827029943466
75,2.0,4200000,1,0,0,0,0,0,1,0,0.01920248568058014
76,2.0,15,1,0,0,0,0,0,0,1,0.018281791359186172
77,2.0,60,1,0,0,0,0,0,0,1,0.01609383523464203
78,2.0,5,1,0,0,0,0,0,0,1,0.007809338625520468
79,2.0,5,1,0,0,0,0,0,0,1,0.007510268595069647
80,2.0,1,1,0,0,0,0,0,1,0,0.0020061552058905363
81,2.0,1,1,0,0,0,0,0,1,0,0.002010340103879571
82,2.0,140,1,0,0,0,0,1,0,0,0.03533616289496422
83,2.0,140,1,0,0,0,0,1,0,0,0.03481628745794296
84,2.0,310,1,0,0,0,0,1,0,0,0.031173178926110268
85,2.0,310,1,0,0,0,0,1,0,0,0.030971694737672806
86,2.0,2,1,0,0,0,1,0,0,0,0.02691330946981907
87,2.0,11,1,0,0,0,0,0,0,1,0.09648280590772629
88,2.0,2,1,0,0,0,1,0,0,0,0.13377000391483307
89,2.0,3,1,0,0,0,0,0,0,1,0.0014448148431256413
90,2.0,3,1,0,0,0,0,0,0,1,0.0013634786009788513
91,2.0,60,1,0,0,0,0,0,0,1,0.003201599232852459
92,2.0,15,1,0,0,0,0,0,0,1,0.0013078892370685935
93,2.0,100,1,0,0,0,0,0,1,0,0.0007557605858892202
94,2.0,100,1,0,0,0,0,0,1,0,0.0006867556367069483
95,2.0,15,1,0,0,0,0,0,0,1,0.0011622293386608362
96,2.0,30,1,0,0,0,0,0,0,1,0.0019895562436431646
97,2.0,7,1,0,0,0,0,0,0,1,0.0019472945714369416
98,2.0,15,1,0,0,0,0,0,0,1,0.0012552026892080903
99,2.0,100,1,0,0,0,0,0,1,0,0.0007238214020617306
100,2.0,100,1,0,0,0,0,0,1,0,0.0006694560288451612
101,2.0,15,1,0,0,0,0,0,0,1,0.001122490270063281
102,2.0,5,1,0,0,0,0,0,1,0,0.0016686733579263091
103,2.0,5,1,0,0,0,0,0,1,0,0.0016798073193058372
104,2.0,5,1,0,0,0,0,0,1,0,0.0019235681975260377
105,2.0,5,1,0,0,0,0,0,1,0,0.0019205431453883648
106,2.0,4500,1,0,0,0,0,0,1,0,0.02651570923626423
107,2.0,4500,1,0,0,0,0,0,1,0,0.02622799575328827
108,2.0,20,1,0,0,0,0,0,0,1,0.05122199282050133
109,2.0,1,1,0,0,0,0,0,1,0,0.002513166284188628
110,2.0,1,1,0,0,0,0,0,1,0,0.0023989276960492134
111,2.0,2,1,0,0,0,1,0,0,0,0.7779704332351685
112,2.0,35,1,0,0,0,0,0,0,1,0.01864137127995491
113,2.0,15,1,0,0,0,0,0,0,1,0.007226764224469662
114,2.0,70,1,0,0,0,0,0,0,1,0.015361020341515541
115,2.0,2,1,0,0,0,0,0,0,1,0.01741649955511093
116,2.0,50,1,0,0,0,0,0,0,1,0.012850784696638584
117,2.0,5,1,0,0,0,0,0,0,1,0.0049850838258862495
118,2.0,5,1,0,0,0,0,0,0,1,0.004601794295012951
119,2.0,3,1,0,0,0,0,0,1,0,0.07712599635124207
120,2.0,3,1,0,0,0,0,0,1,0,0.07663802057504654
121,2.0,30,1,0,0,0,0,0,0,1,0.03814027085900307
122,2.0,15,1,0,0,0,0,0,0,1,0.00951671227812767
123,2.0,600,1,0,0,0,0,0,0,1,0.021711746230721474
124,2.0,4200000,1,0,0,0,0,0,1,0,0.018754474818706512
125,2.0,15,1,0,0,0,0,0,0,1,0.01810610480606556
126,2.0,60,1,0,0,0,0,0,0,1,0.015766896307468414
127,2.0,5,1,0,0,0,0,0,0,1,0.007670776452869177
128,2.0,5,1,0,0,0,0,0,0,1,0.007362249307334423
129,2.0,1,1,0,0,0,0,0,1,0,0.0019262094283476472
130,2.0,1,1,0,0,0,0,0,1,0,0.0019333831733092666
131,2.0,140,1,0,0,0,0,1,0,0,0.03424302488565445
132,2.0,140,1,0,0,0,0,1,0,0,0.034153033047914505
133,2.0,310,1,0,0,0,0,1,0,0,0.030372079461812973
134,2.0,310,1,0,0,0,0,1,0,0,0.030254323035478592
135,2.0,2,1,0,0,0,1,0,0,0,0.02665569633245468
136,2.0,11,1,0,0,0,0,0,0,1,0.09363806992769241
137,2.0,2,1,0,0,0,1,0,0,0,0.1248231902718544
138,2.0,3,1,0,0,0,0,0,0,1,0.001399039989337325
139,2.0,3,1,0,0,0,0,0,0,1,0.0013157041976228356
140,2.0,60,1,0,0,0,0,0,0,1,0.0030734320171177387
141,2.0,15,1,0,0,0,0,0,0,1,0.0012552026892080903
142,2.0,100,1,0,0,0,0,0,1,0,0.0007238214020617306
143,2.0,100,1,0,0,0,0,0,1,0,0.0006694560288451612
144,2.0,15,1,0,0,0,0,0,0,1,0.001122490270063281
145,2.0,30,1,0,0,0,0,0,0,1,0.0019110232824459672
146,2.0,7,1,0,0,0,0,0,0,1,0.001878788461908698
147,50.0,15,0,0,0,1,0,0,0,1,0.010700111277401447
148,50.0,100,0,0,0,1,0,0,1,0,0.008193976245820522
149,50.0,100,0,0,0,1,0,0,1,0,0.007850282825529575
150,50.0,15,0,0,0,1,0,0,0,1,0.009254283271729946
151,50.0,5,0,0,0,1,0,0,1,0,0.008272549137473106
152,50.0,5,0,0,0,1,0,0,1,0,0.008538875728845596
153,50.0,5,0,0,0,1,0,0,1,0,0.007622190751135349
154,50.0,5,0,0,0,1,0,0,1,0,0.007949601858854294
155,50.0,4500,0,0,0,1,0,0,1,0,0.027336101979017258
156,50.0,4500,0,0,0,1,0,0,1,0,0.02715120278298855
157,50.0,20,0,0,0,1,0,0,0,1,0.153477281332016
158,50.0,1,0,0,0,1,0,0,1,0,0.01370641402900219
159,50.0,1,0,0,0,1,0,0,1,0,0.013434781692922115
160,50.0,2,0,0,0,1,1,0,0,0,0.09835366904735565
161,50.0,35,0,0,0,1,0,0,0,1,0.06916876882314682
162,50.0,15,0,0,0,1,0,0,0,1,0.0829387828707695
163,50.0,70,0,0,0,1,0,0,0,1,0.4883995056152344
164,50.0,2,0,0,0,1,0,0,0,1,0.13375888764858246
165,50.0,50,0,0,0,1,0,0,0,1,0.10419648140668869
166,50.0,5,0,0,0,1,0,0,0,1,0.06301064789295197
