,size_x,size_y,boolean_x,float_x,integer_x,string_x,boolean_y,float_y,integer_y,string_y,outputscore
0,60.0,15,0,0,0,1,0,0,0,1,0.039571117609739304
1,60.0,100,0,0,0,1,0,0,1,0,0.07808889448642731
2,60.0,100,0,0,0,1,0,0,1,0,0.07178892940282822
3,60.0,15,0,0,0,1,0,0,0,1,0.029338819906115532
4,60.0,5,0,0,0,1,0,0,1,0,2.7699818474502536e-06
5,60.0,5,0,0,0,1,0,0,1,0,2.765969384199707e-06
6,60.0,5,0,0,0,1,0,0,1,0,3.5649759411171544e-06
7,60.0,5,0,0,0,1,0,0,1,0,3.538042619766202e-06
8,60.0,4500,0,0,0,1,0,0,1,0,0.0010076655307784677
9,60.0,4500,0,0,0,1,0,0,1,0,0.0009533754782751203
10,60.0,20,0,0,0,1,0,0,0,1,0.0006366448942571878
11,60.0,1,0,0,0,1,0,0,1,0,5.903496003156761e-06
12,60.0,1,0,0,0,1,0,0,1,0,5.934060936851893e-06
13,60.0,2,0,0,0,1,1,0,0,0,0.0005409365403465927
14,60.0,35,0,0,0,1,0,0,0,1,0.005696960259228945
15,60.0,15,0,0,0,1,0,0,0,1,0.0018593160202726722
16,60.0,70,0,0,0,1,0,0,0,1,0.005763423629105091
17,60.0,2,0,0,0,1,0,0,0,1,0.00930723361670971
18,60.0,50,0,0,0,1,0,0,0,1,0.002360663143917918
19,60.0,5,0,0,0,1,0,0,0,1,0.008248154073953629
20,60.0,5,0,0,0,1,0,0,0,1,0.007565023377537727
21,60.0,3,0,0,0,1,0,0,1,0,0.0002046934241661802
22,60.0,3,0,0,0,1,0,0,1,0,0.00020162186410743743
23,60.0,30,0,0,0,1,0,0,0,1,0.0011160271242260933
24,60.0,15,0,0,0,1,0,0,0,1,0.002919650636613369
25,60.0,600,0,0,0,1,0,0,0,1,0.003188023343682289
26,60.0,4200000,0,0,0,1,0,0,1,0,0.0005617073038592935
27,60.0,15,0,0,0,1,0,0,0,1,0.009865443222224712
28,60.0,60,0,0,0,1,0,0,0,1,0.0031102842185646296
29,60.0,5,0,0,0,1,0,0,0,1,0.015517197549343109
30,60.0,5,0,0,0,1,0,0,0,1,0.014362921006977558
31,60.0,1,0,0,0,1,0,0,1,0,4.074754542671144e-06
32,60.0,1,0,0,0,1,0,0,1,0,4.030186573800165e-06
33,60.0,140,0,0,0,1,0,1,0,0,0.00029030832229182124
34,60.0,140,0,0,0,1,0,1,0,0,0.00028307715547271073
35,60.0,310,0,0,0,1,0,1,0,0,0.00022187666036188602
36,60.0,310,0,0,0,1,0,1,0,0,0.00021504986216314137
37,60.0,2,0,0,0,1,1,0,0,0,0.00020768833928741515
38,60.0,11,0,0,0,1,0,0,0,1,0.005992826074361801
39,60.0,2,0,0,0,1,1,0,0,0,0.00042378698708489537
40,60.0,3,0,0,0,1,0,0,0,1,0.3144392669200897
41,60.0,3,0,0,0,1,0,0,0,1,0.2948721647262573
42,60.0,60,0,0,0,1,0,0,0,1,0.827573835849762
43,60.0,15,0,0,0,1,0,0,0,1,0.039571117609739304
44,60.0,100,0,0,0,1,0,0,1,0,0.07808889448642731
45,60.0,100,0,0,0,1,0,0,1,0,0.07178892940282822
46,60.0,15,0,0,0,1,0,0,0,1,0.029338819906115532
47,60.0,30,0,0,0,1,0,0,0,1,0.11365891993045807
48,60.0,7,0,0,0,1,0,0,0,1,0.3703764081001282
49,2.0,15,1,0,0,0,0,0,0,1,0.00014355263556353748
50,2.0,100,1,0,0,0,0,0,1,0,7.961680967127904e-05
51,2.0,100,1,0,0,0,0,0,1,0,7.821448525646701e-05
52,2.0,15,1,0,0,0,0,0,0,1,9.160277113551274e-05
53,2.0,5,1,0,0,0,0,0,1,0,0.0002130181237589568
54,2.0,5,1,0,0,0,0,0,1,0,0.0002193673572037369
55,2.0,5,1,0,0,0,0,0,1,0,0.00023196337861008942
56,2.0,5,1,0,0,0,0,0,1,0,0.00023835187312215567
57,2.0,4500,1,0,0,0,0,0,1,0,0.002725862432271242
58,2.0,4500,1,0,0,0,0,0,1,0,0.0028868424706161022
59,2.0,20,1,0,0,0,0,0,0,1,0.029359877109527588
60,2.0,1,1,0,0,0,0,0,1,0,0.00010905299131991342
61,2.0,1,1,0,0,0,0,0,1,0,0.00011089939653174952
62,2.0,2,1,0,0,0,1,0,0,0,0.9866153001785278
63,2.0,35,1,0,0,0,0,0,0,1,0.004605489317327738
64,2.0,15,1,0,0,0,0,0,0,1,0.00014917207590769976
65,2.0,70,1,0,0,0,0,0,0,1,0.0015780478715896606
66,2.0,2,1,0,0,0,0,0,0,1,0.0008374529425054789
67,2.0,50,1,0,0,0,0,0,0,1,0.00031639376538805664
68,2.0,5,1,0,0,0,0,0,0,1,0.00014740716142114252
69,2.0,5,1,0,0,0,0,0,0,1,0.00014703275519423187
70,2.0,3,1,0,0,0,0,0,1,0,0.0291323009878397
71,2.0,3,1,0,0,0,0,0,1,0,0.028869248926639557
72,2.0,30,1,0,0,0,0,0,0,1,0.02917008101940155
73,2.0,15,1,0,0,0,0,0,0,1,0.00020729978859890252
74,2.0,600,1,0,0,0,0,0,0,1,0.002730392850935459
75,2.0,4200000,1,0,0,0,0,0,1,0,0.004616510588675737
76,2.0,15,1,0,0,0,0,0,0,1,0.0006757034570910037
77,2.0,60,1,0,0,0,0,0,0,1,0.00044522565440274775
78,2.0,5,1,0,0,0,0,0,0,1,0.00016267108730971813
79,2.0,5,1,0,0,0,0,0,0,1,0.00016655126819387078
80,2.0,1,1,0,0,0,0,0,1,0,0.00015601776249241084
81,2.0,1,1,0,0,0,0,0,1,0,0.00016433784912806004
82,2.0,140,1,0,0,0,0,1,0,0,0.00219017849303782
83,2.0,140,1,0,0,0,0,1,0,0,0.002144654979929328
84,2.0,310,1,0,0,0,0,1,0,0,0.0019181570969522
85,2.0,310,1,0,0,0,0,1,0,0,0.0018840547418221831
86,2.0,2,1,0,0,0,1,0,0,0,0.01329214870929718
87,2.0,11,1,0,0,0,0,0,0,1,0.0579402856528759
88,2.0,2,1,0,0,0,1,0,0,0,0.18801607191562653
89,2.0,3,1,0,0,0,0,0,0,1,2.648488589329645e-05
90,2.0,3,1,0,0,0,0,0,0,1,2.6678935682866722e-05
91,2.0,60,1,0,0,0,0,0,0,1,0.00017477116489317268
92,2.0,15,1,0,0,0,0,0,0,1,0.00014355263556353748
93,2.0,100,1,0,0,0,0,0,1,0,7.961680967127904e-05
94,2.0,100,1,0,0,0,0,0,1,0,7.821448525646701e-05
95,2.0,15,1,0,0,0,0,0,0,1,9.160277113551274e-05
96,2.0,30,1,0,0,0,0,0,0,1,0.00019225610594730824
97,2.0,7,1,0,0,0,0,0,0,1,3.8017085898900405e-05
98,2.0,15,1,0,0,0,0,0,0,1,0.00012525805504992604
99,2.0,100,1,0,0,0,0,0,1,0,6.85000341036357e-05
100,2.0,100,1,0,0,0,0,0,1,0,6.75136543577537e-05
101,2.0,15,1,0,0,0,0,0,0,1,7.932156586321071e-05
102,2.0,5,1,0,0,0,0,0,1,0,0.00018348166486248374
103,2.0,5,1,0,0,0,0,0,1,0,0.00019010764663107693
104,2.0,5,1,0,0,0,0,0,1,0,0.00019966116815339774
105,2.0,5,1,0,0,0,0,0,1,0,0.0002057290548691526
106,2.0,4500,1,0,0,0,0,0,1,0,0.0022767812479287386
107,2.0,4500,1,0,0,0,0,0,1,0,0.0024388814345002174
108,2.0,20,1,0,0,0,0,0,0,1,0.02598465420305729
109,2.0,1,1,0,0,0,0,0,1,0,9.611543646315113e-05
110,2.0,1,1,0,0,0,0,0,1,0,9.776247316040099e-05
111,2.0,2,1,0,0,0,1,0,0,0,0.9838886260986328
112,2.0,35,1,0,0,0,0,0,0,1,0.004002425353974104
113,2.0,15,1,0,0,0,0,0,0,1,0.0001302075106650591
114,2.0,70,1,0,0,0,0,0,0,1,0.0014324125368148088
115,2.0,2,1,0,0,0,0,0,0,1,0.0007415662985295057
116,2.0,50,1,0,0,0,0,0,0,1,0.0002783768286462873
117,2.0,5,1,0,0,0,0,0,0,1,0.00013011565897613764
