,size1,size2,date_x,integer_x,string_x,time_x,date_y,integer_y,string_y,time_y,outputscore
0,6,3,0,0,1,0,0,0,1,0,0.011822364293038845
1,6,7,0,0,1,0,0,0,1,0,0.002908713184297085
2,6,10,0,0,1,0,0,0,1,0,0.0035859327763319016
3,6,4,0,0,1,0,1,0,0,0,0.0063735912553966045
4,6,6,0,0,1,0,0,0,1,0,0.009174172766506672
5,6,8,0,0,1,0,0,0,0,1,0.008183148689568043
6,6,20,0,0,1,0,0,0,1,0,0.02401953749358654
7,2,15,1,0,0,0,0,0,1,0,0.1912684440612793
8,2,4,1,0,0,0,0,0,1,0,0.4127044975757599
9,2,4,1,0,0,0,0,0,1,0,0.0844762846827507
10,2,5,1,0,0,0,0,0,1,0,0.12854714691638947
11,2,5,1,0,0,0,0,0,1,0,0.031154882162809372
12,2,3,1,0,0,0,1,0,0,0,0.19725771248340607
13,2,2,1,0,0,0,0,0,1,0,0.2485741674900055
14,2,40,1,0,0,0,0,0,1,0,0.15294265747070312
15,2,3,1,0,0,0,0,1,0,0,0.16745147109031677
16,2,3,1,0,0,0,0,1,0,0,0.03837005794048309
17,2,41,1,0,0,0,0,1,0,0,0.151004359126091
18,2,41,1,0,0,0,0,1,0,0,0.029068978503346443
19,2,15,1,0,0,0,0,0,1,0,0.005520006641745567
20,2,45,1,0,0,0,0,1,0,0,0.13044822216033936
21,2,45,1,0,0,0,0,1,0,0,0.032096222043037415
22,2,3,1,0,0,0,0,0,1,0,0.12349086254835129
23,2,3,1,0,0,0,0,0,1,0,0.22911283373832703
24,2,1,1,0,0,0,0,0,1,0,0.22080010175704956
25,2,8,1,0,0,0,0,0,0,1,0.2574700117111206
26,2,20,1,0,0,0,0,0,1,0,0.3904447853565216
27,2,6,1,0,0,0,0,0,1,0,0.042162880301475525
28,2,60,1,0,0,0,0,1,0,0,0.04813869297504425
29,2,4,1,0,0,0,0,1,0,0,0.2179553210735321
30,2,3,1,0,0,0,1,0,0,0,0.3601927161216736
31,2,20,1,0,0,0,0,0,1,0,0.008005470037460327
32,2,5,1,0,0,0,0,0,1,0,0.2779906988143921
33,2,5,1,0,0,0,0,0,1,0,0.06133170798420906
34,2,7,1,0,0,0,0,0,1,0,0.49852678179740906
35,2,3,1,0,0,0,0,0,1,0,0.428866982460022
36,2,8,1,0,0,0,0,0,0,1,0.44628316164016724
37,2,3,1,0,0,0,0,0,1,0,0.21651341021060944
38,2,20,1,0,0,0,0,0,1,0,0.6756852865219116
39,150,8,0,0,1,0,0,0,1,0,0.1009114608168602
40,150,300,0,0,1,0,0,0,1,0,0.25255563855171204
41,150,150,0,0,1,0,0,0,1,0,0.15011528134346008
42,150,40,0,0,1,0,0,0,1,0,0.6356837749481201
43,8,15,0,0,0,1,0,0,1,0,0.1468249261379242
44,8,4,0,0,0,1,0,0,1,0,0.35968002676963806
45,8,4,0,0,0,1,0,0,1,0,0.06486885249614716
46,8,5,0,0,0,1,0,0,1,0,0.07928981631994247
47,8,5,0,0,0,1,0,0,1,0,0.017974331974983215
48,8,3,0,0,0,1,1,0,0,0,0.11954166740179062
49,8,2,0,0,0,1,0,0,1,0,0.15998248755931854
50,8,40,0,0,0,1,0,0,1,0,0.1228751540184021
51,8,3,0,0,0,1,0,1,0,0,0.09712747484445572
52,8,3,0,0,0,1,0,1,0,0,0.021170474588871002
53,8,41,0,0,0,1,0,1,0,0,0.1350492686033249
54,8,41,0,0,0,1,0,1,0,0,0.02394208125770092
55,8,15,0,0,0,1,0,0,1,0,0.006443949416279793
56,8,45,0,0,0,1,0,1,0,0,0.0874519795179367
57,8,45,0,0,0,1,0,1,0,0,0.01810665801167488
58,8,3,0,0,0,1,0,0,1,0,0.08866386115550995
59,8,3,0,0,0,1,0,0,1,0,0.18659383058547974
60,8,1,0,0,0,1,0,0,1,0,0.18279170989990234
61,8,8,0,0,0,1,0,0,0,1,0.1954798400402069
62,8,20,0,0,0,1,0,0,1,0,0.3382813036441803
63,8,6,0,0,0,1,0,0,1,0,0.025188568979501724
64,8,60,0,0,0,1,0,1,0,0,0.02596479468047619
65,8,4,0,0,0,1,0,1,0,0,0.1610438972711563
