primary key_x,foreign key_x,size_x,primary key_y,foreign key_y,size_y,YYYY_x,array_x,boolean_x,float_x,integer_x,string_x,array_y,boolean_y,float_y,integer_y,string_y,timestamp_y,outputscore
1,0,10,0,1,1000,0,0,0,0,0,1,0,0,0,1,0,0,0.08650703728199005
1,0,10,0,1,1000,0,0,0,0,0,1,0,0,0,1,0,0,0.1647411286830902
1,0,10,1,0,1000,0,0,0,0,0,1,0,0,0,1,0,0,0.15137922763824463
1,0,10,0,1,1000,0,0,0,0,0,1,0,0,0,1,0,0,0.008881725370883942
1,0,10,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.003548558335751295
1,0,10,1,0,20,0,0,0,0,0,1,0,0,0,1,0,0,0.0005172438686713576
1,0,10,0,0,25,0,0,0,0,0,1,0,0,0,0,1,0,0.0006838255212642252
1,0,10,0,1,600,0,0,0,0,0,1,0,0,0,1,0,0,0.05458397790789604
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.1621779203414917
1,0,10,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0.0005739469779655337
1,0,10,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0.00039363227551802993
1,0,10,1,0,600,0,0,0,0,0,1,0,0,0,1,0,0,0.056815534830093384
1,0,10,0,1,610,0,0,0,0,0,1,0,0,0,1,0,0,0.12209917604923248
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.0009339022799395025
1,0,10,1,0,650,0,0,0,0,0,1,0,0,0,1,0,0,0.1272638440132141
1,0,10,1,0,600,0,0,0,0,0,1,0,0,0,1,0,0,0.0003082017065025866
1,0,10,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0.0004613419296219945
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.011293264105916023
1,0,10,0,1,110,0,0,0,0,0,1,0,0,0,1,0,0,0.0004185145371593535
1,0,10,0,1,20,0,0,0,0,0,1,0,0,0,1,0,0,0.00032492863829247653
1,0,10,1,0,110,0,0,0,0,0,1,0,0,0,1,0,0,0.00033989749499596655
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,9.913382382364944e-05
1,0,10,0,0,15,0,0,0,0,0,1,0,0,0,0,1,0,0.03338674083352089
1,0,10,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0.005092565435916185
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.0004238722031004727
1,0,10,0,0,35,0,0,0,0,0,1,0,0,0,0,1,0,0.0010962929809466004
1,0,10,0,0,11,0,0,0,0,0,1,0,0,0,0,1,0,0.00458370940759778
1,0,10,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,8.386454283026978e-05
1,0,10,1,0,300,0,0,0,0,0,1,0,0,0,1,0,0,0.07098641991615295
1,0,10,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0.09166944026947021
1,0,10,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0.007195889949798584
1,0,10,1,0,4600,0,0,0,0,0,1,0,0,0,1,0,0,0.00036158383591100574
1,0,10,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0.020016780123114586
1,0,10,0,0,30,0,0,0,0,0,1,0,0,1,0,0,0,0.0005059870309196413
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.0004222469578962773
1,0,10,0,0,200,0,0,0,0,0,1,0,0,1,0,0,0,0.034484971314668655
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.00721052847802639
1,0,10,0,0,10,0,0,0,0,0,1,0,0,0,0,1,0,0.09397359192371368
1,0,10,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0,0.1683991700410843
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.0003384167794138193
1,0,10,0,0,150,0,0,0,0,0,1,0,0,0,0,1,0,0.08208686113357544
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.007996296510100365
1,0,10,0,0,30,0,0,0,0,0,1,0,0,0,0,1,0,0.00020537080126814544
1,0,10,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0.017870601266622543
1,0,10,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0.012905601412057877
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.08855391293764114
1,0,10,1,0,1000,0,0,0,0,0,1,0,0,0,1,0,0,0.040522582828998566
1,0,10,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0.0060320389457046986
1,0,10,1,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0.0167424026876688
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.060360781848430634
1,0,10,0,0,15,0,0,0,0,0,1,0,0,0,0,1,0,0.00038150750333443284
1,0,10,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0005357284680940211
1,0,10,0,0,15,0,0,0,0,0,1,0,0,0,0,1,0,0.033552832901477814
1,0,10,1,0,110,0,0,0,0,0,1,0,0,0,1,0,0,0.1267358362674713
1,0,10,0,0,15,0,0,0,0,0,1,0,0,0,0,1,0,0.0037677863147109747
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.15224139392375946
1,0,10,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0.03695923835039139
1,0,10,0,0,35,0,0,0,0,0,1,0,0,0,0,1,0,0.0032575225923210382
1,0,10,0,1,200,0,0,0,0,0,1,0,0,0,1,0,0,0.00039409936289303005
1,0,10,0,0,15,0,0,0,0,0,1,0,0,0,0,1,0,0.00011626096966210753
0,0,50,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,5.289852560963482e-05
0,0,50,0,0,30,0,0,0,0,1,0,0,0,0,0,1,0,8.903353591449559e-05
0,0,50,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0.00738632632419467
0,0,50,1,0,1000,0,0,0,0,1,0,0,0,0,1,0,0,0.04936952888965607
0,0,50,0,0,13,0,0,0,0,1,0,0,0,0,0,0,1,0.07310903072357178
0,0,50,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.08915718644857407
0,0,50,1,0,600,0,0,0,0,1,0,0,0,0,1,0,0,0.00012241867079865187
0,0,50,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0.00010788504005176947
0,0,50,0,0,13,0,0,0,0,1,0,0,0,0,0,0,1,0.00011331689893268049
0,0,50,1,0,300,0,0,0,0,1,0,0,0,0,1,0,0,0.0010872309794649482
0,0,50,0,0,13,0,0,0,0,1,0,0,0,0,0,0,1,9.690263686934486e-05
0,0,50,0,0,13,0,0,0,0,1,0,0,0,0,0,0,1,0.058473292738199234
0,0,50,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0.0013815080747008324
0,0,50,0,0,25,0,0,0,0,1,0,0,0,0,0,1,0,0.002311035990715027
0,0,50,0,0,200,0,0,0,0,1,0,0,0,1,0,0,0,0.0036131644155830145
0,0,50,1,0,600,0,0,0,0,1,0,0,0,0,1,0,0,2.6969019017997198e-05
0,0,50,0,0,150,0,0,0,0,1,0,0,0,0,0,1,0,0.00014731596456840634
0,0,50,0,0,40,0,0,0,0,1,0,0,0,0,0,1,0,0.039988767355680466
0,0,50,0,1,1000,0,0,0,0,1,0,0,0,0,1,0,0,0.01165793277323246
0,0,50,1,0,110,0,0,0,0,1,0,0,0,0,1,0,0,9.677741763880476e-05
0,0,50,0,0,13,0,0,0,0,1,0,0,0,0,0,0,1,0.0001273479574592784
0,0,50,0,0,35,0,0,0,0,1,0,0,0,0,0,1,0,0.00011600062134675682
0,0,50,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0.010073591955006123
0,0,50,0,0,15,0,0,0,0,1,0,0,0,0,0,1,0,0.00010162469698116183
0,0,50,0,1,600,0,0,0,0,1,0,0,0,0,1,0,0,0.05018322914838791
0,0,50,0,0,60,0,0,0,0,1,0,0,0,0,1,0,0,0.0036269407719373703
0,0,50,0,0,15,0,0,0,0,1,0,0,0,0,0,1,0,0.04977088421583176
0,0,50,0,1,610,0,0,0,0,1,0,0,0,0,1,0,0,0.00966981053352356
0,0,50,0,1,1000,0,0,0,0,1,0,0,0,0,1,0,0,0.007888213731348515
0,0,50,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0.0483209565281868
0,0,50,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.005696122534573078
0,0,50,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0.0006742351688444614
0,0,50,0,1,110,0,0,0,0,1,0,0,0,0,1,0,0,9.529951785225421e-05
0,0,50,0,0,13,0,0,0,0,1,0,0,0,0,0,0,1,0.07152136415243149
0,0,50,0,0,40,0,0,0,0,1,0,0,0,0,0,1,0,0.00010296377877239138
0,0,50,0,0,40,0,0,0,0,1,0,0,0,0,0,1,0,0.04387528449296951
0,0,50,0,0,13,0,0,0,0,1,0,0,0,0,0,0,1,0.060350075364112854
0,0,50,0,0,15,0,0,0,0,1,0,0,0,0,0,1,0,0.0785602405667305
0,0,50,0,1,200,0,0,0,0,1,0,0,0,0,1,0,0,0.0021011661738157272
0,0,50,0,0,13,0,0,0,0,1,0,0,0,0,0,0,1,0.011617208831012249
0,0,50,0,0,35,0,0,0,0,1,0,0,0,0,0,1,0,0.00014181603910401464
0,0,50,0,0,150,0,0,0,0,1,0,0,0,0,0,1,0,0.022298583760857582
0,0,50,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0.022125564515590668
0,0,50,1,0,1000,0,0,0,0,1,0,0,0,0,1,0,0,0.0026228874921798706
0,0,50,0,0,13,0,0,0,0,1,0,0,0,0,0,0,1,0.00011882331455126405
0,0,50,0,1,20,0,0,0,0,1,0,0,0,0,1,0,0,0.08260475099086761
0,0,50,0,0,13,0,0,0,0,1,0,0,0,0,0,0,1,0.04465988650918007
0,0,50,0,1,1000,0,0,0,0,1,0,0,0,0,1,0,0,0.03535497188568115
0,0,50,0,0,30,0,0,0,0,1,0,0,0,1,0,0,0,9.284318366553634e-05
0,0,50,0,0,15,0,0,0,0,1,0,0,0,0,0,1,0,0.0024654087610542774
0,0,50,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,0.09489770233631134
0,0,50,1,0,4600,0,0,0,0,1,0,0,0,0,1,0,0,0.0028589447028934956
0,0,50,0,0,11,0,0,0,0,1,0,0,0,0,0,1,0,0.00024319156364072114
0,0,50,1,0,110,0,0,0,0,1,0,0,0,0,1,0,0,0.0037728280294686556
0,0,50,1,0,20,0,0,0,0,1,0,0,0,0,1,0,0,0.0014569624327123165
0,0,50,1,0,650,0,0,0,0,1,0,0,0,0,1,0,0,0.00011526351590873674
0,0,50,0,0,15,0,0,0,0,1,0,0,0,0,0,1,0,0.0019026107620447874
0,0,50,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,2.3394664822262712e-05
0,0,50,1,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0.031711041927337646
0,0,50,0,0,13,0,0,0,0,1,0,0,0,0,0,0,1,0.15135295689105988
0,0,50,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0.0006185831152833998
0,0,50,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0.0005110722850076854
0,0,50,0,1,20,0,0,0,0,0,1,0,0,0,1,0,0,0.0873505026102066
0,0,50,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0.020953694358468056
0,0,50,0,0,11,0,0,0,0,0,1,0,0,0,0,1,0,0.054158225655555725
0,0,50,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.15503597259521484
0,0,50,0,0,15,0,0,0,0,0,1,0,0,0,0,1,0,0.05561172589659691
0,0,50,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.18949605524539948
0,0,50,1,0,4600,0,0,0,0,0,1,0,0,0,1,0,0,0.012628665193915367
0,0,50,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0.0006170723936520517
0,0,50,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0.012491540983319283
0,0,50,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0.1013062372803688
0,0,50,0,1,1000,0,0,0,0,0,1,0,0,0,1,0,0,0.00036618279409594834
0,0,50,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.12880028784275055
0,0,50,0,1,200,0,0,0,0,0,1,0,0,0,1,0,0,0.0002342168882023543
0,0,50,0,0,15,0,0,0,0,0,1,0,0,0,0,1,0,0.12692581117153168
0,0,50,1,0,650,0,0,0,0,0,1,0,0,0,1,0,0,0.36968347430229187
0,0,50,1,0,6,0,0,0,0,0,1,0,0,0,1,0,0,8.91654854058288e-05
0,0,50,0,0,150,0,0,0,0,0,1,0,0,0,0,1,0,0.000693650683388114
0,0,50,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0.4092458486557007
0,0,50,0,0,15,0,0,0,0,0,1,0,0,0,0,1,0,0.0032989729661494493
0,0,50,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.08083783090114594
0,0,50,0,1,610,0,0,0,0,0,1,0,0,0,1,0,0,0.094295434653759
0,0,50,0,1,1000,0,0,0,0,0,1,0,0,0,1,0,0,0.0005338625051081181
0,0,50,0,0,150,0,0,0,0,0,1,0,0,0,0,1,0,0.00046328583266586065
0,0,50,1,0,600,0,0,0,0,0,1,0,0,0,1,0,0,0.0042105549946427345
0,0,50,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0.000715914648026228
0,0,50,1,0,600,0,0,0,0,0,1,0,0,0,1,0,0,0.02191738970577717
0,0,50,1,0,110,0,0,0,0,0,1,0,0,0,1,0,0,0.40647614002227783
0,0,50,0,0,200,0,0,0,0,0,1,0,0,1,0,0,0,0.003601446282118559
0,0,50,0,0,10,0,0,0,0,0,1,0,0,0,0,1,0,0.36075693368911743
0,0,50,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.0006095547578297555
0,0,50,0,1,110,0,0,0,0,0,1,0,0,0,1,0,0,0.0004336773417890072
0,0,50,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.21905186772346497
0,0,50,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.07950495183467865
0,0,50,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0.0005550190107896924
0,0,50,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0.1989341676235199
0,0,50,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.16584114730358124
0,0,50,0,1,1000,0,0,0,0,0,1,0,0,0,1,0,0,0.0003843882295768708
0,0,50,0,0,35,0,0,0,0,0,1,0,0,0,0,1,0,0.01094319298863411
0,0,50,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0,0.00046057585859671235
0,0,50,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.053502630442380905
0,0,50,0,1,600,0,0,0,0,0,1,0,0,0,1,0,0,0.0003742229600902647
0,0,50,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.1548071801662445
0,0,50,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0.020618798211216927
0,0,50,0,0,15,0,0,0,0,0,1,0,0,0,0,1,0,0.000689899839926511
0,0,50,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.005853128153830767
0,0,50,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.00041846540989354253
0,0,50,1,0,1000,0,0,0,0,0,1,0,0,0,1,0,0,0.00116817862726748
0,0,50,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0.043887410312891006
0,0,50,0,0,30,0,0,0,0,0,1,0,0,1,0,0,0,0.0201181061565876
0,0,50,1,0,110,0,0,0,0,0,1,0,0,0,1,0,0,0.008939804509282112
0,0,50,0,0,35,0,0,0,0,0,1,0,0,0,0,1,0,0.00047969489241950214
0,0,50,0,0,25,0,0,0,0,0,1,0,0,0,0,1,0,0.006756720598787069
0,0,50,0,0,15,0,0,0,0,0,1,0,0,0,0,1,0,0.023761196061968803
0,0,50,1,0,20,0,0,0,0,0,1,0,0,0,1,0,0,0.010578181594610214
0,0,50,1,0,1000,0,0,0,0,0,1,0,0,0,1,0,0,0.008008640259504318
0,0,50,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,7.842165359761566e-05
0,0,50,1,0,300,0,0,0,0,0,1,0,0,0,1,0,0,0.02987053617835045
0,0,50,0,0,30,0,0,0,0,0,1,0,0,0,0,1,0,0.0005702341441065073
0,0,50,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.0004637126112356782
0,0,40,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.024057213217020035
0,0,40,0,0,11,0,0,0,0,0,1,0,0,0,0,1,0,0.0049218847416341305
0,0,40,0,1,200,0,0,0,0,0,1,0,0,0,1,0,0,0.0007148136501200497
0,0,40,0,0,15,0,0,0,0,0,1,0,0,0,0,1,0,0.04889528825879097
0,0,40,0,1,20,0,0,0,0,0,1,0,0,0,1,0,0,0.06221534311771393
0,0,40,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0.0003850087523460388
0,0,40,0,1,110,0,0,0,0,0,1,0,0,0,1,0,0,0.0003631814615800977
0,0,40,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.0010528494603931904
0,0,40,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.008147371001541615
0,0,40,0,0,15,0,0,0,0,0,1,0,0,0,0,1,0,0.12818752229213715
0,0,40,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.000141114869620651
0,0,40,1,0,110,0,0,0,0,0,1,0,0,0,1,0,0,0.005800252314656973
0,0,40,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0.06746155768632889
0,0,40,0,1,1000,0,0,0,0,0,1,0,0,0,1,0,0,0.010646677576005459
0,0,40,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0.013374987058341503
0,0,40,1,0,300,0,0,0,0,0,1,0,0,0,1,0,0,0.014879374764859676
0,0,40,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.16372157633304596
0,0,40,0,0,30,0,0,0,0,0,1,0,0,1,0,0,0,0.012269200757145882
0,0,40,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0.025721339508891106
0,0,40,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0,0.17991547286510468
0,0,40,1,0,1000,0,0,0,0,0,1,0,0,0,1,0,0,0.10895740985870361
0,0,40,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0.008991231210529804
0,0,40,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0.0007914098096080124
0,0,40,0,0,150,0,0,0,0,0,1,0,0,0,0,1,0,0.03593844920396805
0,0,40,0,1,600,0,0,0,0,0,1,0,0,0,1,0,0,0.022976787760853767
0,0,40,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0.0003742453991435468
0,0,40,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0.2237892895936966
0,0,40,0,0,150,0,0,0,0,0,1,0,0,0,0,1,0,0.0005091358325444162
0,0,40,0,0,15,0,0,0,0,0,1,0,0,0,0,1,0,0.0004218019894324243
0,0,40,1,0,600,0,0,0,0,0,1,0,0,0,1,0,0,0.0004969580913893878
0,0,40,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0.002754753455519676
0,0,40,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.009475110098719597
0,0,40,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0181907806545496
0,0,40,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.16953305900096893
0,0,40,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.00012371904449537396
0,0,40,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.0035572112537920475
0,0,40,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.0015149264363572001
0,0,40,0,0,35,0,0,0,0,0,1,0,0,0,0,1,0,0.0006570668774656951
0,0,40,0,1,610,0,0,0,0,0,1,0,0,0,1,0,0,0.0002910646435339004
0,0,40,1,0,110,0,0,0,0,0,1,0,0,0,1,0,0,0.0010111525189131498
