primary key_x,foreign key_x,size_x,primary key_y,foreign key_y,size_y,YYYY_x,array_x,boolean_x,float_x,integer_x,string_x,array_y,boolean_y,float_y,integer_y,string_y,timestamp_y,outputscore
1,0,10,0,1,1000,0,0,0,0,0,1,0,0,0,1,0,0,0.07201491296291351
1,0,10,0,1,1000,0,0,0,0,0,1,0,0,0,1,0,0,0.1891884058713913
1,0,10,1,0,1000,0,0,0,0,0,1,0,0,0,1,0,0,0.12058348953723907
1,0,10,0,1,1000,0,0,0,0,0,1,0,0,0,1,0,0,0.003572221379727125
1,0,10,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.000981549615971744
1,0,10,1,0,20,0,0,0,0,0,1,0,0,0,1,0,0,0.00013976528134662658
1,0,10,0,0,25,0,0,0,0,0,1,0,0,0,0,1,0,0.0001378861052216962
1,0,10,0,1,600,0,0,0,0,0,1,0,0,0,1,0,0,0.02072945237159729
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.17833560705184937
1,0,10,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0.0005269512766972184
1,0,10,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0.00014826424012426287
1,0,10,1,0,600,0,0,0,0,0,1,0,0,0,1,0,0,0.038047946989536285
1,0,10,0,1,610,0,0,0,0,0,1,0,0,0,1,0,0,0.046244535595178604
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.0001629328035051003
1,0,10,1,0,650,0,0,0,0,0,1,0,0,0,1,0,0,0.028521651402115822
1,0,10,1,0,600,0,0,0,0,0,1,0,0,0,1,0,0,0.00010424989886814728
1,0,10,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0.0003314798523206264
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.0031646674033254385
1,0,10,0,1,110,0,0,0,0,0,1,0,0,0,1,0,0,0.00012045030598528683
1,0,10,0,1,20,0,0,0,0,0,1,0,0,0,1,0,0,9.78418393060565e-05
1,0,10,1,0,110,0,0,0,0,0,1,0,0,0,1,0,0,9.386389137944207e-05
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,1.7469872545916587e-05
1,0,10,0,0,15,0,0,0,0,0,1,0,0,0,0,1,0,0.006577777210623026
1,0,10,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0.0013355928240343928
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.00037551787681877613
1,0,10,0,0,35,0,0,0,0,0,1,0,0,0,0,1,0,0.00023885532573331147
1,0,10,0,0,11,0,0,0,0,0,1,0,0,0,0,1,0,0.0010254454100504518
1,0,10,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,2.517860230000224e-05
1,0,10,1,0,300,0,0,0,0,0,1,0,0,0,1,0,0,0.018898682668805122
1,0,10,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0.04407867416739464
1,0,10,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0.0018824897706508636
1,0,10,1,0,4600,0,0,0,0,0,1,0,0,0,1,0,0,9.412264626007527e-05
1,0,10,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0.007461010478436947
1,0,10,0,0,30,0,0,0,0,0,1,0,0,1,0,0,0,0.00011712331615854055
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,9.846716420724988e-05
1,0,10,0,0,200,0,0,0,0,0,1,0,0,1,0,0,0,0.008992544375360012
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.0015800085384398699
1,0,10,0,0,10,0,0,0,0,0,1,0,0,0,0,1,0,0.021530596539378166
1,0,10,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0,0.09249887615442276
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.00018555701535660774
1,0,10,0,0,150,0,0,0,0,0,1,0,0,0,0,1,0,0.025374168530106544
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.0018884704913944006
