primary key_x,foreign key_x,size_x,primary key_y,foreign key_y,size_y,YYYY_x,array_x,boolean_x,float_x,integer_x,string_x,array_y,boolean_y,float_y,integer_y,string_y,timestamp_y,outputscore
1,0,10,0,1,1000,0,0,0,0,0,1,0,0,0,1,0,0,0.1354486644268036
1,0,10,0,1,1000,0,0,0,0,0,1,0,0,0,1,0,0,0.25982311367988586
1,0,10,1,0,1000,0,0,0,0,0,1,0,0,0,1,0,0,0.2986120283603668
1,0,10,0,1,1000,0,0,0,0,0,1,0,0,0,1,0,0,0.008509468287229538
1,0,10,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.002943299477919936
1,0,10,1,0,20,0,0,0,0,0,1,0,0,0,1,0,0,0.0009354677749797702
1,0,10,0,0,25,0,0,0,0,0,1,0,0,0,0,1,0,0.0012644954258576035
1,0,10,0,1,600,0,0,0,0,0,1,0,0,0,1,0,0,0.06596346944570541
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.2566046118736267
1,0,10,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0.0017727180384099483
1,0,10,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0.0008579116547480226
1,0,10,1,0,600,0,0,0,0,0,1,0,0,0,1,0,0,0.08198609948158264
1,0,10,0,1,610,0,0,0,0,0,1,0,0,0,1,0,0,0.2311171293258667
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.0007306358893401921
1,0,10,1,0,650,0,0,0,0,0,1,0,0,0,1,0,0,0.24119256436824799
1,0,10,1,0,600,0,0,0,0,0,1,0,0,0,1,0,0,0.0005683423951268196
1,0,10,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0.0014575306558981538
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.022103305906057358
1,0,10,0,1,110,0,0,0,0,0,1,0,0,0,1,0,0,0.0007233356009237468
1,0,10,0,1,20,0,0,0,0,0,1,0,0,0,1,0,0,0.0005951551720499992
1,0,10,1,0,110,0,0,0,0,0,1,0,0,0,1,0,0,0.0007174825295805931
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.0002753460721578449
1,0,10,0,0,15,0,0,0,0,0,1,0,0,0,0,1,0,0.04430116340517998
1,0,10,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0.01756422221660614
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.0012296793283894658
1,0,10,0,0,35,0,0,0,0,0,1,0,0,0,0,1,0,0.0008786428952589631
1,0,10,0,0,11,0,0,0,0,0,1,0,0,0,0,1,0,0.002812097780406475
1,0,10,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0.00023105285072233528
1,0,10,1,0,300,0,0,0,0,0,1,0,0,0,1,0,0,0.06887515634298325
1,0,10,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0.08499465137720108
1,0,10,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0.005322964861989021
1,0,10,1,0,4600,0,0,0,0,0,1,0,0,0,1,0,0,0.0006656458135694265
1,0,10,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0.0397934764623642
1,0,10,0,0,30,0,0,0,0,0,1,0,0,1,0,0,0,0.0007109436555765569
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.0005899817915633321
1,0,10,0,0,200,0,0,0,0,0,1,0,0,1,0,0,0,0.03796517476439476
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.01527082547545433
1,0,10,0,0,10,0,0,0,0,0,1,0,0,0,0,1,0,0.19072037935256958
1,0,10,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0,0.12819057703018188
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.000838905805721879
1,0,10,0,0,150,0,0,0,0,0,1,0,0,0,0,1,0,0.08974462002515793
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.020404107868671417
1,0,10,0,0,30,0,0,0,0,0,1,0,0,0,0,1,0,0.0005799002246931195
1,0,10,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0.015401974320411682
1,0,10,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0.018143603578209877
1,0,10,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0.13714101910591125
1,0,10,1,0,1000,0,0,0,0,0,1,0,0,0,1,0,0,0.04195623844861984
1,0,10,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0.014033040963113308
1,0,10,1,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0.013350003398954868
